spotify_track_id,release_date_raw
3WVHfTd7xz9VPYJQFpOp8j,2017-07-31
5a11x5PUFvJEadMRqtNtTr,2011-02-24
0rk2X5TAhraBC5aCIXK2Rq,2014-06-19
4gMgiXfqyzZLMhsksGmbQV,1979-11-30
6mFkJmJqdDVQ1REhVfGgd1,1975-09-12
2TjdnqlpwOjhijHCwHCP2d,1973-03-01
5HNCy40Ni5BZJFw1TKzRsC,1979-11-30
0vFOzaXqZHahrZp6enQwQb,1973-03-01
2ctvdKmETyOzPb2GiJJT53,1973-03-01
3TO7bbrUKrOSPGRTB5MeCz,1973-03-01
7F02x6EKYIQV3VcTaTm7oN,1979-11-30
05uGBKRCuePsf43Hfm0JwX,1973-03-01
1TKTiKp3zbNgrBH2IwSwIx,1973-03-01
2DlHlPMa4M17kufBvI2lEN,2001-09-04
0snQkGI5qnAmohLE7jTsTn,2001-09-04
1VNWaY3uNfoeWqb5U8x2QX,2005-11-22
4e9eGQYsOiBcftrWXwsVco,2001-09-04
0EYOdF5FCkgOJJla8DI2Md,2005-05-17
31RTFPrB7wmYBhlkM2ILXG,1998
249Z7XT6mf8B2zuI0RaeS0,2005-05-17
6oO7WMjD6kEvCITLbVj0mu,2005-11-22
4vAHXnJ5YWLq5hbIVzZS1h,1998
3AwLxSqo1jOOMpNsgxqRNE,2001-09-04
6L89mwZXSOwYl76YXfX13s,1994-02-01
6nTiIhLmQ3FWhvrGafw2zj,2004-09-21
6ORqU0bHbVCRjXm9AjyHyZ,1997-10-14
3ZffCQKLFLUvYM59XKLbVm,2004-09-21
5GorCbAP4aL0EJ16frG2hd,2017-11-17
1Dr1fXbc2IxaK1Mu8P8Khz,1994-02-01
64yrDBpcdwEdNY9loyEGbX,2009-05-15
4VgEM12OeaN3GyBV487Me7,2017-11-17
0MsrWnxQZxPAcov7c74sSo,2004-09-21
1nLnpLXvl68RZCSjfkyiaa,1995-10-10
1BncfTJAWxrsxyT9culBrj,2013-01-01
3weNRklVDqb4Rr5MhKBR3D,2004-01-01
0Dkibk70FDp6t7eOZNemNQ,2004-01-01
4hQeiQovsUpgox09PPXw91,2023-01-10
48i1p3R9l9f7zjcHPJysZZ,2022-01-21
0UOMGdqvwCRGoEhXEJp78U,2022-01-21
7elLKWtTEMCbOmYZ37ci9r,2022-01-21
1kKbVnjBHvRSMJUsNOQp2h,2022-01-21
4BMHp3DkI8VLsuB9Kr0pzu,2006-01-01
264yEsvuPUzGcBO0nSCSkl,2022-01-21
3lPr8ghNDBLc2uZovNyLs9,2006-06-28
4VqPOruhp5EdPBeR92t6lQ,2009-09-10
3skn2lauGk7Dx6bVIt5DVj,2006-06-28
7xyYsOvq5Ec3P4fr6mM9fD,2004-03-23
7ouMYWpwJ422jRcDASZB7P,2006-06-28
2takcwOaAZWiXQijPHIx7B,2004-03-23
0c4IEciLCDdXEhhKxj4ThA,2012-09-24
383QXk8nb2YrARMUwDdjQS,2015-06-04
429MqIq5nGH32feyRZHunv,2001
0It6VJoMAare1zdV2wxqZq,2009-09-10
1xsYj84j7hUDDnTTerGWlH,1973-01-05
74irxdVWstNlEQjsvArITq,1993-01-01
5qlJg0Wbj3sslxfwiaRNpq,1998-08-18
0NJC0FDCODpPUntRTTQq97,1993-01-01
4JfuiOWlWCkjP6OKurHjSn,1975-04-08
6gQUbFwwdYXlKdmqRoWKJe,1987-01-01
73TxYZd0lBCVRrHawrAglA,1975-04-08
6beFuzSjwhOKFZp2aqYDdY,1993-01-01
2KCJYwlBWxdlwyIYckIf6V,1987-01-01
5fMwvrqujbQjUxcNPcYrUF,1994-01-01
61mWefnWQOLf90gepjOCb3,2004
6wqJeItl3Vc3az4ZicSQAB,2004
3RAFcUBrCNaboRXoP3S5t1,2008-08-20
3GiJq4AQK7324mfIQbpiTf,2014-10-15
15DLl1r2zi07Ssq5RT1yT0,1999
5mpUKTdskZea0gStWzeHUZ,2019-08-09
5hheGdf1cb4rK0FNiedCfK,2014-10-15
2vPZ4Lklyu75zBR3SgbFNI,2008-08-20
6rsoBvxrlxdmqJyGPPciyq,2022-09-30
0O7lENhqOySbsL743G7PqD,2004
7ygpwy2qP3NbrxVkHvUhXY,1995
12dU3vAh6AFoJkisorfoUl,1995
0SlpFHdk4UHBDzCEoXzy14,2002-07-01
2A7GGXmTlXuH9LOvBXgOX4,1995
6TlQ5fbojNRuG0hPQMbxeW,1994
4jJfa4mO5JjV9Tz2aAxE2M,1994
60QLLec3yKDwloXCyummPy,1995
0if8wueNrAVLfwSH7l1ANJ,1994
5WTPhYmwwojFP73O7p3Izi,1997
2tBxJ43XiwEzhf7Xalc5UG,2002-07-01
63T7DJ1AFDD6Bn8VzG6JE8,1966-04-15
7HKez549fwJQDzx3zLjHKC,1981-08-24
2PzU4IB8Dr6mxV3lHuaG34,1965-07-30
6H3kDe7CGoWYBabAeVWGiD,1969-12-05
1Ud6moTC0KyXMq1Oxfien0,1968-12-06
77oU2rjC5XbjQfNe3bD6so,1978-06-09
1GcVa4jFySlun4jLSuMhiq,1973-08-31
52dm9op3rbfAkc1LGXgipW,1971-04-23
3hJLKtTpgct9Y9wKww0BiR,1978-06-09
6lFZbCc7pn6Lme1NP7qQqQ,1969-12-05
6pWgRkpqVfxnj3WuIcJ7WP,2014-11-18
6ZFbXIJkuI1dVNWvzJzown,2010-07-09
74BfFG9qR85KXxN49esFVA,2022-05-27
4WmB04GBqS4xPMYN9dHgBw,2014-11-18
6GUq9y0Iy5QrAuPYxTrFp2,2014-11-18
1ZkmPku85veww4fF66aUFF,2022-05-27
0Sg3UL7f40ulmTh0Xwr6qY,2014-11-18
6EKywtYHtZLAvxyEcqrbE7,1994-01-01
64q5EfFKR9hYJ1FHqSClxe,2006-01-01
1gLLVtr9kIjmyoRzENZ11w,2014-11-18
51c94ac31swyDQj9B3Lzs3,2000
1158ckiB5S4cpsdYHDB9IF,1997-10-27
4Uiw0Sl9yskBaC6P4DcdVD,1997-10-27
1EryAkZ0VHstC6haIxVBiE,2010-04-30
70L6nHORQsblY813yNqUR3,2006-10-25
4FEr6dIdH6EqLKR0jB560J,2012-11-09
4cLdpErILMO8Db8pQVAVcZ,1997-10-27
6DoXuH326aAYEN8CnlLmhP,1995
2jSJm3Gv6GLxduWLenmjKS,2000
3Fwe3XoPOiyWUPYdBKMTqV,1997-10-27
2m1hi0nfMR9vdGC8UcrnwU,1999-06-01
4LJhJ6DQS7NwE7UKtvcM52,1999-06-01
1oTo3ijRbaDAtrjJrGAPSw,2003-01-01
1fJFuvU2ldmeAm5nFIHcPP,2001
2wVWGFVkL5I3JGsoWBx2AZ,2022-10-14
6xpDh0dXrkVp0Po1qrHUd8,1999-06-01
2ydUT1pFhuLDnouelIv4WH,2001
26AYR77170U49cMcXB7aRV,2003-11-01
6WkSUgo1VdpzgtiXKlFPcY,1997
3YD9EehnGOf88rGSZFrnHg,2001
5O4erNlJ74PIF6kGol1ZrC,1980-06-10
75FYqcxt1YEAtqDLrOeIJn,1977-06-03
6JRLFiX9NJSoRRKxowlBYr,1978
5LyfiK6iXEIBNEtcaGKohl,1977-06-03
7BfW1eoDh27W69nxsmRicb,1983-05-23
6SR0dDuXH2vtgBfMLrivKV,1977-06-03
26PwuMotZqcczKLHi4Htz3,1980-06-10
58Zt987fK6gWxtO0MwEzPn,1977-06-03
64xslN8DB3jG1tK2l3H1mA,1977-06-03
423hwXFgoN8RYmqLoLuVvY,1975-01-01
0pQskrTITgmCMyr85tb9qq,1972-06-06
7Jh1bpe76CNTCgdgAdBw4Z,1977
2EC9IJj7g0mN1Q5VrZkiYY,1974-05-24
72Z17vmmeQKAg8bptWvpVG,1969-11-04
3ZE3wv8V3w2T2f7nOCjV0N,1971-12-17
3ix6K4wZY29bCujrSznwFZ,1983-04-14
3gxEZXUjrNbl3TlSrTGbR5,1983-04-14
0LrwgdLsFaWh9VXIjBRe8t,1971-12-17
6mib3N4E8PZHAGQ3xy7bho,1972-06-06
5IyL3XOaRPpTgxVjRIAxXU,1972-06-06
37ZJ0p5Jm13JPevGcx4SkF,1986-08-16
0rmGAIH9LNJewFw7nKzZnc,1986-08-16
0v1XpBHnsbkCn7iJ9Ucr1l,2000-01-01
2RChe0r2cMoyOvuKobZy44,1994-10-18
0oerlffJSzhRVvtDfLcp3N,1986-08-16
1zng9uqqXoPkmU05nsAlsw,1992-11-03
0X1sqQ652p1sceKM2nJlIJ,1984-01-23
07HqIg8BnB1lJElnw2ZiSR,1988-09-13
72hcFp4tYkd3dbNA9dZ3Pv,1988-09-13
577MNC3o3L0lNIzx9abqOk,2000-01-01
503OTo2dSqe7qk76rgsbep,1999-11-16
4LwU4Vp6od3Sb08CsP99GC,1999-11-16
7iXF2W9vKmDoGAhlHdpyIa,1999-11-16
1SWVDBtw6h3tm9OehOkDhv,1999-11-16
70ATm56tH7OrQ1zurYssz0,2011-02-01
7jIujRjK5JKNrMCcAvYUTN,1995-04-11
0Ed7MeXx64f6OcIuoTRCg1,1999-11-16
3a2jFwnts4Cf0OwJbK61SL,2022-02-04
1iQ5E4z6CJ38dIzvMI9Wdo,1999-11-16
1U8Ho1nOzKXYDvfigOuHG4,2010-11-18
2LawezPeJhN4AWuSB0GtAU,1970-12-07
4BP3uh0hFLFRb5cjsgLqDh,1969-11-02
20OFwXhEXf12DzwXmaV7fj,1969-08-03
6pxWv6GV35VGmcPf5dh6CH,1969-01-05
2gE95JskwQ1pCACTpGe1Db,1969-11-02
11DjZQEZ69EXLo77HVj6yW,1969-08-03
56dtB7EzO7EneUgYwX8krC,1970-07-24
2ciMJGCDW70hqq18Vgui68,1970-07-24
1YqJSpIxdavjQ8BxAttU0r,1970-07-24
587bVBCHYW5Q2VNRLig4AS,1969-01-05
6ADSaE87h8Y3lccZlBJdXH,1987-03-03
6wpGqhRvJGNNXwWlPmkMyO,1987-03-03
3G69vJMWsX6ZohTykad2AU,1991-11-18
1VuBmEauSZywQVtqbxNqka,2000-01-01
6C4LXC9UFH1IKiHYOp0BiJ,1983-02-28
4qgZs0RNjdzKAS22lP0QjY,1987-03-03
3dh2LlmeMqKJbzn2WUgt3d,1984-10-01
7ndGFo9nZ108KPgXtfYWCe,1987-03-03
1gVVSmhWjci8l9Vrsl6HaS,2004-01-01
6CKAooQEn3KvEqJjTqCeMI,2023-01-11
0KbIwqCAHmXWu7hrszXY6j,2012-04-24
2212oBX0YELcs0sr6DqGer,2001-12-04
52riputZ4Vo5PG9MOSy6r5,2001-12-04
404RYQiYJ2uq2ElfZ5CToK,2006-12-04
0a72Oo8rFK3PPOIc5kiWX8,2012-07-03
2ZISkmEwGbCumgw9K4SyH0,2012-07-03
6uQGJNXAkVsAl8DI6vCtrH,2015-05-12
10C83Ul1IxCyuoJRWtx5GN,2001-12-04
6ewNVQqN4Heqy3v3bytuiu,2018-12-07
6iH9WMCrhLOTfR7RNIE4Rh,2001-12-04
1mlGScrDQqHqmhdIqE8MmA,2018-10-25
3b1IQflSLrgzYQPGFzI9cl,2002-01-01
4Q1oBLFPK9R4eUHkNlihlF,2022-11-04
114xlNyBqwTIkOdrU8LajN,2017-12-08
2EM9zpAc7PVeoAydmbfVIL,2004-01-01
129lYDVKnWtlJc2PZJviuA,2002-01-01
6QdwofpqDvvNxX88C9A0iQ,2004-01-01
0dEPlb8waIqRtKpLb3l6So,2002-01-01
2ZqFfDwNjKvPu3USx3onhO,2004-01-01
2quTytCTP9kKLvpveyO1mt,2004-01-01
5EJ2THuhAapEIeQOtXUQ0x,1992
4Ofg5uuH7qqDIXpAJMpXZV,1990-07-02
78DVpEWwmJFC25KGz8fJuE,1997
0mvocLIWUnT10znvIXwHGr,1997
3YmA3gZqlXl0MkwhkVKxRy,2015-04-21
6uYtv0KmSNBGFfaY7yW8tY,2022-02-25
5YPyuMfaK6GjdFfRaryJak,2021-11-18
2A1izwuHiZjoxyH6y6W0U4,2021-05-07
2JBs412fpVUuzIaIp3CyIs,2006-08-18
3G9RQLOSjsXVUDyQSv2PQR,1992
5ubvP9oKmxLUVq506fgLhk,2020-12-11
4UDmDIqJIbrW0hMBQMFOsM,1977-12-13
2cX2coZS1PYBfPs8wgbdWE,2020-12-11
3ZP18us6p6LHOZMG1LLUjF,2020-12-11
0qemIQjSxcKyf42VPfZnfa,2020-12-11
0mbS3VwRbO6HVBMPXnzOGA,1967-07-14
0L3XCv9i9IHs8cJEVhsJ3J,2021-06-25
2xiOdusRnZezQok1RgLNeS,1976-01-01
6T5GTy1l6dRmagqpNPjdoc,1979-02-05
36CKza28wMxYdjdzji7ine,1968-08-11
5zA8vzDGqPl2AzZkEYQGKh,1983-08-08
4U45aEWtQhrm8A5mxPaFZ7,1977
70C4NyhjD5OZUMzvWZ3njJ,1973-11-07
3Cx4yrFaX8CeHwBMReOWXI,1989-10-17
5RgFlk1fcClZd0Y4SGYhqH,1977
49MHCPzvMLXhRjDantBMVH,1977
4ZoBC5MhSEzuknIgAkBaoT,1978-10-13
64UioB4Nmwgn2f4cbIpAkl,1980-03-12
1xOXXYh6lTW8laxlW7JP2J,1977
16GUMo6u3D2qo9a19AkYct,1977
7KwZNVEaqikRSBSpyhXK2j,1997-03-04
2g8HN35AnVGIk7B8yMucww,1994-09-13
5ByAIlEEnxYdvpnezg7HTX,1994-09-13
4INDiWSKvqSKDEu7mh8HFz,1997-03-04
5mqPg2dyqb1gBNyg9ycGcT,1993-04-20
4GIsskMpViPkt0uzPJTJSp,2005-11-18
00t7QTffOR3SA3L1BvSQVq,1994-09-13
19FsxX4RthRMZGfXkImdCb,1997-03-04
2KFg8kjYy0rYjWsXGhEQHN,1994-09-13
1xIxMz1sNQ4b6svH1GuTtF,1994-09-13
79gkHjNTSyGPXEyGkNQ8zH,2010-01-01
0mnAmQX1pciMncT2qFCNmK,2021-09-17
24Gxm7Eh7tO83E26LG0CsY,2001-01-01
5adqS3stLaSPAEOszOnpXG,2021-09-17
32lm3769IRfcnrQV11LO4E,2014-03-17
0tgjnOlps2Hc798rOYGpvi,1995-11-23
4jMu6QYon1JEikcdTJ1TzR,2014-03-17
3nTP1d8K9jHFHiozzXGVDF,1995-11-23
4nVyHATevhl5RC6Qmoko5H,2010-01-01
2bLqfJjuC5syrsgDsZfGmn,2007-01-01
0wbDgMuAoy7O7pL3a69uZx,2007-04-02
6q3zC9dDD4lUNk8nfUztXy,2007-01-01
360UM2DaiHZPRu0EsrOvMp,2009-01-01
2DHc2e5bBn4UzY0ENVFrUl,2009-01-01
7qje9qxLncMESiPeI27SAn,2009-01-01
4ymByZAPRqTlyJASAoJ921,2007-04-02
6mmtxbG5pzkrJ0BrSdg9uW,2009-01-01
61kxOW8veqGcSGts5w4bBz,2022-11-23
0wQCKR9OFjYu5Kzrk7WivJ,1997
0tzixmHNQfE6S6SirSToxW,2001-11-21
6kQYMqjobmB8MkWwa9OUyA,1997
351dqwRVsCDniedG9soXSf,2020-12-03
1uwPEGzopXl9KawQR1JGXq,2016-07-15
0TSO6afZViXH6OUlIMl6m4,2006-11-07
3GFLbBgMuY2RELNo6tMqOS,1995-09-26
7F5rc8a0xD6DCloB2kROq9,2021-04-15
5c1w6xM8pFvXhMXQVUY42Q,1995-09-26
38EI0NudWZT1qFuhEafIHh,2009-11-10
2tUBqZG2AbRi7Q0BIrVrEj,1987-06-02
4eHbdreAnSOrDDsFfc4Fpm,1992-11-17
31er9IGsfFbwqy1pH4aiTP,1992-11-17
1kKYjjfNYxE0YYgLa7vgVY,2020-05-29
22VVfcgjtL7XTemQcphB9N,2022-12-16
5tdKaKLnC4SgtDZ6RlWeal,1985-02-14
6yJxCltgtmGxIgKOS6ndnu,1985-02-14
1ckU1EhAO0Nr73QYw24SWJ,1998-11-17
1lx8ddGT5wCD6W2xmLeRKG,1985-02-14
0JN7vUgUolHGHFrOR8xk7S,1998-11-17
3850dYVgOFIXJh5U4BFEWH,2005-11-11
22sLuJYcvZOSoLLRYev1s5,2009-09-18
5ZQ2slXNqImBi0SdomcjYN,2022-12-30
6lknMmJZALXxx7emwwZWLX,2021-12-03
6r8k1vznHrzlEKYxL4dZEe,1986-06-30
1z3ugFmUKoCzGsI6jdY4Ci,2009-09-18
1oHClQEgDmmbcEx12Kc5nZ,2009-09-18
1ZPlNanZsJSPK5h9YZZFbZ,1984-11-12
1ZvGlbx6sESozg3imglt83,2022-12-30
6A8OnjnpShshNpcqWtZRjr,1986-06-30
3XVBdLihbNbxUwZosxcGuJ,2003-12-02
68vgtRHr7iZHpzGpon6Jlo,2004-03-23
6IwKcFdiRQZOWeYNhUiWIv,2007-11-09
4esOae7i4rqTbAu9o5Pxco,2012-11-18
5sra5UY6sD658OabHL3QtI,2009-12-15
0KQx6HOpJueiSkztcS0r7D,2001-06-05
6hu4zxEVl8vhbZwDlqNqK6,2022-04-08
73E08jF1urQQSO0oTzCPpP,2017-04-07
4JOP8ELK6AaeySe7sKe996,2009-12-15
7FsAFw1oZeTJUZmIzSh0cg,2020-12-18
51lPx6ZCSalL2kvSrDUyJc,2017-04-14
4T6FWA703h6H7zk1FoSARw,2021-07-16
2jdAk8ATWIL3dwT47XpRfu,2006-09-11
7vFv0yFGMJW3qVXbAd9BK9,2001-08-16
5imShWWzwqfAJ9gXFpGAQh,2006-09-11
4LloVtxNZpeh7q7xdi1DQc,2008
3SktMqZmo3M9zbB7oKMIF7,2006-09-11
4Im6GRj17qa7NW76OsJh1s,2021-07-16
7cpCU3Denug5NGZsSpQl8v,2014-05-27
0tgBtQ0ISnMQOKorrN9HLX,2021-07-16
6Vc5wAMmXdKIAM7WUoEb7N,2014-01-20
11mwFrKvLXCbcVGNxffGyP,1999
3TCauNPqFiniaYHBvEVoHG,2002-07-19
59ZTxQo8rBycIXPLUIKvE2,2002-07-19
32h59T8q2SonUPJ006lyXt,2000-11-03
7nXq1vaZiz7PdbfojpPjW5,2002-07-19
5lUTzPuiloBHm1qEaJcJfF,2006-08-14
0PSZ9G584Ve27GK6ThlY6P,2001-06-26
3QHMxEOAGD51PDlbFPHLyJ,2013-07-23
47TyfLrGhYHHyyQWk64d0M,2013-07-23
7AUhck1sPy11OExQmDDx4P,2020-12-10
3yEtuhGR8jOtusa29jWrhG,2004-07-27
4lmOvO7Nc0Ppdz2hk8jpHj,1997-01-01
2MnKininlD8bY9ggRNSJ37,2006-06-30
3h8KGJn9UFX2cfjN78iMVF,2010-05-24
0dqfl4l45vqw2TnNrnbsy0,2019-05-10
2AMDKSt4HJWZbuLupJuNrj,2004-07-27
5A32KQZznC2HSqr9qzTl2N,2004-07-27
29csiYMOfBmLmGwxmISrMy,2011
5UJsYyBi0CdSJl0ul5aTgO,2002
2rgH6C08H3J2AWlckoG9Vm,2004
5uALDiBIe9EzvRBpJyf5Ce,2005
0HIoLXQTYfRvsDGifz8cWY,2002
4qmXbnmZxZy9pavpf3YfP5,1992
4KRSPSD9KxXA5hIZtfgrhx,2008
0Wxl17o9KY6lGdEgdHCxBN,1998-06-02
4TR6e2sBy2PzTnfu6MnLFD,1992
6Eb3FQ2eSSyENY5wJsY0Ot,2005
2eF8pWbiivYsYRpbntYsnc,1970-08-07
6RNDeRnWsRMjPdNVgupZCs,1999-11-23
1h2xVEoJORqrg71HocgqXd,2002-10-29
1V0qqWBbIWt8hlAjxTZedR,2019-10-25
4kP69y3GKHi9tXckfgp4bK,1968-12-01
4pNiE4LCVV74vfIBaUHm1b,1976-09-28
0n2pjCIMKwHSXoYfEbYMfX,1972-10-28
0Dm43YLUlGdePpSbI1ct8h,1985-09-13
2X5noCM9Klrm4zXfyyPdRN,2019-10-25
3NlLmKBJozwoi0k03Feb1N,2002-10-29
3bMNprrp2JDKZsGbiXpsJl,2010-01-01
4LwOrnuxJwR7C5Sw4liY4Z,2000-01-01
1eRyWRvO3RE6AlKhvYhTuX,2003-01-01
1WtTLtofvcjQM3sXSMkDdX,2010-01-01
4SyadrABZJIjeND1HPJS31,2001-01-01
3lcC9CnN7Rpo1ugATzmYjY,2001-01-01
2JpUkUR0OsOlUUfm6iS8ic,2006-01-01
3njpLvANriMsdv3dgADEad,2004-01-01
26liGJfeDiHLVn0qTETkt1,2004-01-01
2CtCwQhY0ZLvr8L2l8Bo6e,2003-01-01
7JwdbqIpiuWvGbRryKSuBz,2010-07-20
7JbMsR4rZh6J77LNafur8U,2010-07-20
0xJFWROBNTBL4sKEuA5pm6,2002-05-10
560GL9Y8gDtKPRIJ41oA3c,2010-07-20
2ctjDCCg1wHoQSjIJ8p6U4,2014-08-25
5ZFpEsxK5VlLkJi3v7ar2Y,2014-08-25
4phvdPGXE8MGXsTBhqB5ht,2018-11-02
2B8yclwRqMJy4QGdm0YcaE,2015-06-02
5JDjxO6F0RrLkzAdIOG6P3,2011-07-12
4IYxcqhcFFJ025qfWJeulF,2018-08-03
2vmfvSoZBFAt9hhRoEByLi,2021-08-03
6G4U9avyBNEfP0fAIduev3,2005-04-26
65H6t1WQBim6q93yM8fEwn,2002-06-01
2Bhmj4XK33InfhqKPxcJ1v,2009-06-09
27ze5t5tIDPlVits0KRbxT,2006-12-19
1SaEt8dwTuLDzenUu5BqI6,2005-04-26
217bRMES4HVbPdUe8l8ECN,2009-06-09
0HDHY6RSHHG2ZTE0cMT4GJ,2006-12-19
79MlVxKj43tDISSISiVHJM,2002-06-01
5I76YtdZkFQReVgKppRd78,2006-12-19
5rb9QrpfcKFHM1EUbSIurX,2004-03-23
4356Typ82hUiFAynbLYbPn,2010-03-30
1bM50INir8voAkVoKuvEUI,2010-03-30
5j0McHPthKpOXRr3fBq8M0,2008-05-27
2QsZVnbWVSjKMXK6K3uRBL,2001-08-07
7J41dYQolQJEtj3UmKLu5r,2001-08-07
7z3N2W7Xz1t2G2sAO8wFVH,2004-03-23
3TTMUI5dFcbeNSDTTDY9M8,2019-10-04
7wBThXx7BGZHJJ3aN3OPvv,2004-03-23
6j5LtifAnuTjTYvml61yFZ,2007-08-26
2FDFz5TuYlpP180AUicAcl,1992
6u6kH7V7Tx5xDJtF82vVw0,2007-08-26
2PxGGRmj5yunYdNF2Ud2vm,1982
6UN6W5tj0qrMYV8N9MQMJC,1993-12-13
6wwMqdntt3An3mmVSb613i,1980
4Fvnz1ZJ86IdqDAepWYPAh,1972-05-26
3gA2qpAbnuKLQV8Q9ZtIcf,1992
7AwZAlZqOgYbmg9KoHFFi8,1978
0mLSnzvqwlq9hhrgJucGJs,1978
4NUt1fcnO9aQAELBgXq3Kr,2004-09-01
1WvNTYRxyodbQ4NPmO9jKZ,2023-01-06
1OJkKHmXsZVKtWlECdpDAe,2017-01-13
2mDLrugtj3r6XpH3SdlLGB,2009-01-01
0qO4GfXADY9QfgcgtrasT9,2013-01-01
3npbtkmTdUlRxGFxViDD0K,2004-09-01
6jrK6Y8d9tvjAjurI4W99u,2020-02-14
4tfawx7oL39IUS0GyOlmcP,1995
1tkMs9wDPknQ3ZHcKDw1ES,2007-06-05
1RGIjMFMgJxkZHMDXVYzOJ,2007-06-05
0DLOyyQvwPTSDKuhpzMMwA,2005-12-06
6lbhWl34Il0WXm5pX1fM9E,2014
2QurCbkPO14pjrikPNja0h,2005-12-06
4CHLYbx8NB1LUn5WqT0SzV,2011-12-06
6JsHgIkMYHcbNtKfsal2Mg,2019-11-15
7448rwdrtddS5irSvOgPA6,2011-12-06
6QgkOxBXqVRjZ1JcIDbDYY,2014
7KrlNS2VqiNNJ82RMQdxBn,2021-05-14
61dYvvfIRtIDFuqZypPAta,1983
0DqFXzLtKkj9JO421NJpl1,2020-08-31
5bu9A6uphPWg39RC3ZKeku,1981
4i8ly7ffzWu8nfKLI8SZFj,2019-03-15
1v3gGmcneK1QzYyBFiBXG0,2006-05-01
5mRrklQD0rvuN6sV10HfPn,2018-08-17
6snA8ljjHLaFZWZy3EfgNM,2016-08-12
3kvBEbswxMAx6QKc10SCon,2000-12-02
28XMNc5If5BmJWYDU42gkw,2018-06-08
7wEql4SrP9nL5U4zxmcrVM,2004
2pg2TiYo9Rb8KeB5JjP7jS,2017-09-22
54NBD72JXFXzrodbQBSzWh,2022-08-12
5nkUIVKqOqdpB6ApKgEMkv,2013-01-01
4mL59LVbKgOpEACxraGYdr,2017-09-22
2wBCrtJS3E3TimRZ5MElTI,2013-01-01
63wx9vdskaXbYxyDx4oJCZ,2020-03-06
48KXAIruJ07kJVCWOGohMV,2020-01-17
4Y8MG7qcAMk7JB7Eebpcvu,2014-09-08
0WXct4PcELq8Jh1R4Yhw4W,2017-09-22
423NhOTzoqgeaIJbrUzSoo,2020-07-17
2FCXQHugkoHE1K3tiDu8pu,2017-06-07
5zfRl79umXWvKoA7p4KEPa,2021-11-06
7dbO1k9ryxPFJG0fvYBffu,2016-07-01
0dUbhFM18NyBDDpiktEQLk,1988-01-04
1uzkWkIaWaxzHJgJ4Fy5rO,2001-11-28
4RixtPhUXlci9ad4qIMj23,1998-08-19
6f3C6rJo7zvmfr1h5SRvxg,1998-08-19
6YRbDkyTzsizAWFz8kwiI7,2004-04-09
5L9fLNHSj5SuGvJRljdWJb,1998-08-19
5doN1AbRIHIgpGMtRAjqRn,2016-07-01
5TL3UHuEBRMPbAIAOiPJmc,2008-10-17
3OAFzjwWionh8OfM4kgf2R,2004-09-18
0IudGhdeJZwJ0Ps6ndtQDt,2008-03-27
1VrheK4CdhX74nrOSNIFtH,1991-12-30
16XEVyPh5NT31CAAqPbxQF,2000-08-27
2xBX0LSqGAKDfY660fzHAI,1997-02-21
0CtZpaOhtzvLV3FfcsVpQo,2022-12-12
6FAYpZ4jve8vpvTwUvjK6H,2022-12-22
1hQia6rxgfM1ly2hE3StWp,2012-08-31
0gPgdRfB4jdGrlyXS0Vx78,2008-07-05
1Ef0TmgS1QrVO6tKHrMMmH,2021-05-04
0biCSADTAblvLTLtJz4pXO,2016-12-01
5MnAi6ZF7cE8pAz7wYr9Ta,2017-12-12
324Y55zUTRSMdtFwc91csa,2022-04-25
4cFwhwH5ydnHgB0Tv3lZsm,2019-07-15
3BRSgDlShzyigvcKnB3L0c,2014-02-28
05QrFuWM7KDohFMmXzLOsL,2016-01-15
3bDUHKloYp3LlAUXJTI4O4,2014-02-28
6RfGi5YVgwdlqxwlpq95sQ,2014-12-19
0KTSRmM8KRIpqfvWvCH7OG,2016-01-15
41iiOUlVeLHNF8P6lnIf6v,2016-01-15
6FyQCCy0h8151jKNgNjbs0,2016-01-15
3pIG1sxniqvPXGcp2Tgky0,2014-12-19
64W6MhqnoDBXrLMnM5d1Hp,2014-12-19
4W9NrBdfRqgyAykC8IFXvA,2014-02-28
3LP4QpKptfe2yEC7oG5iNa,2022-08-12
4JO0JV8cZ4JnB777tmNKh9,2022-10-17
78tblPcz2otRZd1VOeU7zz,2022-05-25
5jXrULyYKHjkAMk4TXZFoG,2010-01-01
6Z8oU8xMOie24Cflh2Sw6p,2008-10-17
1GtGDEADkaqavjo23YaSLl,2022-08-02
6O1VWYPfl85dDeKiaCJKza,2010-04-10
6kekHWEQ4SyMe5EjYAlveP,2018-02-14
7FsAdgPI7Q9hATDOoyErm6,2022-11-07
1GX9E8bMMiiatklxfeT2pI,2023-01-13
200x7mUzFh3UDtdivR6ezY,2023-01-13
4SfYxLFnestvnx0Wq8qXLc,2023-01-13
66mS9DlC4nZKF9Vid7u44G,2023-01-13
3kUUIigZHAWZBoHbRer0nP,2023-01-13
7s0hfLmHeQZ2JfoQkGwcVz,2023-01-13
66uxTVksApfPMLcrJVtRHJ,2023-01-13
5yoHRdKZBOXwyZ3LwIhXv1,2023-01-13
0dt15PGzYF9lSky3S0vUTq,2023-01-13
2ryDsGuhl9vwFcB72UcW3K,2023-01-13
6QewNVIDKdSl8Y3ycuHIei,1991-08-27
1L94M3KIu7QluZe63g64rv,1991-08-27
5Xak5fmy089t0FYmh3VJiY,1991-08-27
